direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1166,22.523,84.12,21.156,0.990,21.369,1.587,3030
forward,1000,1.1066,22.298,84.02,20.733,0.980,21.156,1.603,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-30.1310,reverse
1.140,-18.1844,reverse
1.130,-8.9667,reverse
1.120,-1.8543,reverse
1.110,3.6337,reverse
1.100,7.8685,reverse
1.090,11.1365,reverse
1.080,13.6585,reverse
1.070,15.6051,reverse
1.060,17.1076,reverse
1.050,18.2676,reverse
1.040,19.1633,reverse
1.030,19.8551,reverse
1.020,20.3896,reverse
1.010,20.8028,reverse
1.000,21.1223,reverse
0.990,21.3695,reverse
0.980,21.5611,reverse
0.970,21.7096,reverse
0.960,21.8249,reverse
0.950,21.9147,reverse
0.940,21.9847,reverse
0.930,22.0395,reverse
0.920,22.0825,reverse
0.910,22.1165,reverse
0.900,22.1434,reverse
0.890,22.1650,reverse
0.880,22.1824,reverse
0.870,22.1966,reverse
0.860,22.2083,reverse
0.850,22.2180,reverse
0.840,22.2264,reverse
0.830,22.2335,reverse
0.820,22.2398,reverse
0.810,22.2455,reverse
0.800,22.2506,reverse
0.790,22.2553,reverse
0.780,22.2596,reverse
0.770,22.2638,reverse
0.760,22.2677,reverse
0.750,22.2716,reverse
0.740,22.2753,reverse
0.730,22.2789,reverse
0.720,22.2824,reverse
0.710,22.2859,reverse
0.700,22.2894,reverse
0.690,22.2928,reverse
0.680,22.2963,reverse
0.670,22.2996,reverse
0.660,22.3030,reverse
0.650,22.3064,reverse
0.640,22.3098,reverse
0.630,22.3131,reverse
0.620,22.3165,reverse
0.610,22.3198,reverse
0.600,22.3232,reverse
0.590,22.3265,reverse
0.580,22.3298,reverse
0.570,22.3332,reverse
0.560,22.3365,reverse
0.550,22.3398,reverse
0.540,22.3432,reverse
0.530,22.3465,reverse
0.520,22.3498,reverse
0.510,22.3532,reverse
0.500,22.3565,reverse
0.490,22.3598,reverse
0.480,22.3632,reverse
0.470,22.3665,reverse
0.460,22.3699,reverse
0.450,22.3732,reverse
0.440,22.3765,reverse
0.430,22.3799,reverse
0.420,22.3832,reverse
0.410,22.3865,reverse
0.400,22.3899,reverse
0.390,22.3932,reverse
0.380,22.3965,reverse
0.370,22.3999,reverse
0.360,22.4032,reverse
0.350,22.4065,reverse
0.340,22.4099,reverse
0.330,22.4132,reverse
0.320,22.4165,reverse
0.310,22.4199,reverse
0.300,22.4232,reverse
0.290,22.4265,reverse
0.280,22.4299,reverse
0.270,22.4332,reverse
0.260,22.4365,reverse
0.250,22.4399,reverse
0.240,22.4432,reverse
0.230,22.4465,reverse
0.220,22.4499,reverse
0.210,22.4532,reverse
0.200,22.4565,reverse
0.190,22.4599,reverse
