direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.049,84.15,21.686,0.990,21.905,1.606,2985
forward,1000,1.1081,22.819,84.05,21.252,0.980,21.686,1.622,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-29.0052,reverse
1.140,-17.1956,reverse
1.130,-8.0837,reverse
1.120,-1.0529,reverse
1.110,4.3722,reverse
1.100,8.5584,reverse
1.090,11.7889,reverse
1.080,14.2821,reverse
1.070,16.2063,reverse
1.060,17.6917,reverse
1.050,18.8384,reverse
1.040,19.7239,reverse
1.030,20.4078,reverse
1.020,20.9362,reverse
1.010,21.3446,reverse
1.000,21.6605,reverse
0.990,21.9050,reverse
0.980,22.0943,reverse
0.970,22.2412,reverse
0.960,22.3553,reverse
0.950,22.4440,reverse
0.940,22.5133,reverse
0.930,22.5674,reverse
0.920,22.6100,reverse
0.910,22.6436,reverse
0.900,22.6703,reverse
0.890,22.6916,reverse
0.880,22.7089,reverse
0.870,22.7229,reverse
0.860,22.7345,reverse
0.850,22.7443,reverse
0.840,22.7525,reverse
0.830,22.7597,reverse
0.820,22.7659,reverse
0.810,22.7715,reverse
0.800,22.7766,reverse
0.790,22.7813,reverse
0.780,22.7856,reverse
0.770,22.7898,reverse
0.760,22.7937,reverse
0.750,22.7975,reverse
0.740,22.8012,reverse
0.730,22.8049,reverse
0.720,22.8084,reverse
0.710,22.8119,reverse
0.700,22.8154,reverse
0.690,22.8188,reverse
0.680,22.8222,reverse
0.670,22.8256,reverse
0.660,22.8290,reverse
0.650,22.8324,reverse
0.640,22.8357,reverse
0.630,22.8391,reverse
0.620,22.8424,reverse
0.610,22.8458,reverse
0.600,22.8491,reverse
0.590,22.8525,reverse
0.580,22.8558,reverse
0.570,22.8591,reverse
0.560,22.8625,reverse
0.550,22.8658,reverse
0.540,22.8691,reverse
0.530,22.8725,reverse
0.520,22.8758,reverse
0.510,22.8791,reverse
0.500,22.8825,reverse
0.490,22.8858,reverse
0.480,22.8891,reverse
0.470,22.8925,reverse
0.460,22.8958,reverse
0.450,22.8992,reverse
0.440,22.9025,reverse
0.430,22.9058,reverse
0.420,22.9092,reverse
0.410,22.9125,reverse
0.400,22.9158,reverse
0.390,22.9192,reverse
0.380,22.9225,reverse
0.370,22.9258,reverse
0.360,22.9292,reverse
0.350,22.9325,reverse
0.340,22.9358,reverse
0.330,22.9392,reverse
0.320,22.9425,reverse
0.310,22.9458,reverse
0.300,22.9492,reverse
0.290,22.9525,reverse
0.280,22.9558,reverse
0.270,22.9592,reverse
0.260,22.9625,reverse
0.250,22.9658,reverse
0.240,22.9692,reverse
0.230,22.9725,reverse
0.220,22.9758,reverse
0.210,22.9792,reverse
0.200,22.9825,reverse
0.190,22.9858,reverse
0.180,22.9892,reverse
0.170,22.9925,reverse
0.160,22.9958,reverse
0.150,22.9992,reverse
0.140,23.0025,reverse
0.130,23.0058,reverse
0.120,23.0092,reverse
0.110,23.0125,reverse
0.100,23.0158,reverse
0.090,23.0192,reverse
0.080,23.0225,reverse
0.070,23.0258,reverse
0.060,23.0292,reverse
0.050,23.0325,reverse
0.040,23.0358,reverse
0.030,23.0392,reverse
0.020,23.0425,reverse
0.010,23.0458,reverse
-0.000,23.0492,reverse
-0.010,23.0525,reverse
-0.020,23.0558,reverse
-0.030,23.0592,reverse
-0.040,23.0625,reverse
-0.050,23.0658,reverse
-0.060,23.0692,reverse
-0.070,23.0725,reverse
-0.080,23.0758,reverse
-0.090,23.0792,reverse
-0.100,23.0825,reverse
-0.100,22.8520,forward
-0.090,22.8487,forward
-0.080,22.8453,forward
-0.070,22.8420,forward
-0.060,22.8387,forward
-0.050,22.8353,forward
-0.040,22.8320,forward
-0.030,22.8287,forward
-0.020,22.8253,forward
-0.010,22.8220,forward
-0.000,22.8187,forward
0.010,22.8153,forward
0.020,22.8120,forward
0.030,22.8087,forward
0.040,22.8053,forward
0.050,22.8020,forward
0.060,22.7987,forward
0.070,22.7953,forward
0.080,22.7920,forward
0.090,22.7887,forward
0.100,22.7853,forward
0.110,22.7820,forward
0.120,22.7787,forward
0.130,22.7753,forward
0.140,22.7720,forward
0.150,22.7687,forward
0.160,22.7653,forward
0.170,22.7620,forward
0.180,22.7587,forward
0.190,22.7553,forward
0.200,22.7520,forward
0.210,22.7487,forward
0.220,22.7453,forward
0.230,22.7420,forward
0.240,22.7387,forward
0.250,22.7353,forward
0.260,22.7320,forward
0.270,22.7287,forward
0.280,22.7253,forward
0.290,22.7220,forward
0.300,22.7187,forward
0.310,22.7153,forward
0.320,22.7120,forward
0.330,22.7087,forward
0.340,22.7053,forward
0.350,22.7020,forward
0.360,22.6987,forward
0.370,22.6953,forward
0.380,22.6920,forward
0.390,22.6887,forward
0.400,22.6853,forward
0.410,22.6820,forward
0.420,22.6787,forward
0.430,22.6753,forward
0.440,22.6720,forward
0.450,22.6687,forward
0.460,22.6653,forward
0.470,22.6620,forward
0.480,22.6587,forward
0.490,22.6553,forward
0.500,22.6520,forward
0.510,22.6487,forward
0.520,22.6453,forward
0.530,22.6420,forward
0.540,22.6387,forward
0.550,22.6353,forward
0.560,22.6320,forward
0.570,22.6286,forward
0.580,22.6253,forward
0.590,22.6220,forward
0.600,22.6186,forward
0.610,22.6153,forward
0.620,22.6119,forward
0.630,22.6086,forward
0.640,22.6052,forward
0.650,22.6018,forward
0.660,22.5985,forward
0.670,22.5951,forward
0.680,22.5917,forward
0.690,22.5882,forward
0.700,22.5848,forward
0.710,22.5813,forward
0.720,22.5777,forward
0.730,22.5741,forward
0.740,22.5704,forward
0.750,22.5666,forward
0.760,22.5626,forward
0.770,22.5585,forward
0.780,22.5542,forward
0.790,22.5495,forward
0.800,22.5444,forward
0.810,22.5389,forward
0.820,22.5326,forward
0.830,22.5255,forward
0.840,22.5173,forward
0.850,22.5077,forward
0.860,22.4961,forward
0.870,22.4822,forward
0.880,22.4651,forward
0.890,22.4439,forward
0.900,22.4175,forward
0.910,22.3842,forward
0.920,22.3420,forward
0.930,22.2883,forward
0.940,22.2197,forward
0.950,22.1318,forward
0.960,22.0189,forward
0.970,21.8734,forward
0.980,21.6859,forward
0.990,21.4439,forward
1.000,21.1311,forward
1.010,20.7268,forward
1.020,20.2036,forward
1.030,19.5265,forward
1.040,18.6498,forward
1.050,17.5146,forward
1.060,16.0440,forward
1.070,14.1390,forward
1.080,11.6708,forward
1.090,8.4725,forward
1.100,4.3281,forward
1.110,-1.0428,forward
1.120,-8.0032,forward
1.130,-17.0241,forward
1.140,-28.7156,forward
1.150,-43.8686,forward
