direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.891,84.14,21.527,0.990,21.744,1.600,3030
forward,1000,1.1076,22.662,84.04,21.096,0.980,21.527,1.616,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3408,reverse
1.140,-17.4907,reverse
1.130,-8.3474,reverse
1.120,-1.2924,reverse
1.110,4.1513,reverse
1.100,8.3520,reverse
1.090,11.5936,reverse
1.080,14.0953,reverse
1.070,16.0262,reverse
1.060,17.5166,reverse
1.050,18.6673,reverse
1.040,19.5558,reverse
1.030,20.2420,reverse
1.020,20.7722,reverse
1.010,21.1821,reverse
1.000,21.4990,reverse
0.990,21.7443,reverse
0.980,21.9343,reverse
0.970,22.0817,reverse
0.960,22.1961,reverse
0.950,22.2852,reverse
0.940,22.3546,reverse
0.930,22.4090,reverse
0.920,22.4517,reverse
0.910,22.4854,reverse
0.900,22.5122,reverse
0.890,22.5336,reverse
0.880,22.5509,reverse
0.870,22.5650,reverse
0.860,22.5766,reverse
0.850,22.5863,reverse
0.840,22.5946,reverse
0.830,22.6018,reverse
0.820,22.6080,reverse
0.810,22.6136,reverse
0.800,22.6187,reverse
0.790,22.6234,reverse
0.780,22.6278,reverse
0.770,22.6319,reverse
0.760,22.6359,reverse
0.750,22.6397,reverse
0.740,22.6434,reverse
0.730,22.6470,reverse
0.720,22.6506,reverse
0.710,22.6541,reverse
0.700,22.6575,reverse
0.690,22.6610,reverse
0.680,22.6644,reverse
0.670,22.6678,reverse
0.660,22.6711,reverse
0.650,22.6745,reverse
0.640,22.6779,reverse
0.630,22.6812,reverse
0.620,22.6846,reverse
0.610,22.6879,reverse
0.600,22.6913,reverse
0.590,22.6946,reverse
0.580,22.6980,reverse
0.570,22.7013,reverse
0.560,22.7046,reverse
0.550,22.7080,reverse
0.540,22.7113,reverse
0.530,22.7146,reverse
0.520,22.7180,reverse
0.510,22.7213,reverse
0.500,22.7246,reverse
0.490,22.7280,reverse
0.480,22.7313,reverse
0.470,22.7346,reverse
0.460,22.7380,reverse
0.450,22.7413,reverse
0.440,22.7446,reverse
0.430,22.7480,reverse
0.420,22.7513,reverse
0.410,22.7546,reverse
0.400,22.7580,reverse
0.390,22.7613,reverse
0.380,22.7646,reverse
0.370,22.7680,reverse
0.360,22.7713,reverse
0.350,22.7746,reverse
0.340,22.7780,reverse
0.330,22.7813,reverse
0.320,22.7846,reverse
0.310,22.7880,reverse
0.300,22.7913,reverse
0.290,22.7946,reverse
0.280,22.7980,reverse
0.270,22.8013,reverse
0.260,22.8046,reverse
0.250,22.8080,reverse
0.240,22.8113,reverse
0.230,22.8146,reverse
0.220,22.8180,reverse
0.210,22.8213,reverse
0.200,22.8246,reverse
0.190,22.8280,reverse
0.180,22.8313,reverse
0.170,22.8346,reverse
0.160,22.8380,reverse
0.150,22.8413,reverse
0.140,22.8446,reverse
0.130,22.8480,reverse
0.120,22.8513,reverse
0.110,22.8546,reverse
0.100,22.8580,reverse
0.090,22.8613,reverse
0.080,22.8646,reverse
0.070,22.8680,reverse
0.060,22.8713,reverse
0.050,22.8746,reverse
0.040,22.8780,reverse
0.030,22.8813,reverse
0.020,22.8846,reverse
0.010,22.8880,reverse
-0.000,22.8913,reverse
-0.010,22.8946,reverse
-0.020,22.8980,reverse
-0.030,22.9013,reverse
-0.040,22.9046,reverse
-0.050,22.9080,reverse
-0.060,22.9113,reverse
-0.070,22.9146,reverse
-0.080,22.9180,reverse
-0.090,22.9213,reverse
-0.100,22.9246,reverse
-0.100,22.6957,forward
-0.090,22.6924,forward
-0.080,22.6891,forward
-0.070,22.6857,forward
-0.060,22.6824,forward
-0.050,22.6791,forward
-0.040,22.6757,forward
-0.030,22.6724,forward
-0.020,22.6691,forward
-0.010,22.6657,forward
-0.000,22.6624,forward
0.010,22.6591,forward
0.020,22.6557,forward
0.030,22.6524,forward
0.040,22.6491,forward
0.050,22.6457,forward
0.060,22.6424,forward
0.070,22.6391,forward
0.080,22.6357,forward
0.090,22.6324,forward
0.100,22.6291,forward
0.110,22.6257,forward
0.120,22.6224,forward
0.130,22.6191,forward
0.140,22.6157,forward
0.150,22.6124,forward
0.160,22.6091,forward
0.170,22.6057,forward
0.180,22.6024,forward
0.190,22.5991,forward
0.200,22.5957,forward
0.210,22.5924,forward
0.220,22.5891,forward
0.230,22.5857,forward
0.240,22.5824,forward
0.250,22.5791,forward
0.260,22.5757,forward
0.270,22.5724,forward
0.280,22.5691,forward
0.290,22.5657,forward
0.300,22.5624,forward
0.310,22.5591,forward
0.320,22.5557,forward
0.330,22.5524,forward
0.340,22.5491,forward
0.350,22.5457,forward
0.360,22.5424,forward
0.370,22.5391,forward
0.380,22.5357,forward
0.390,22.5324,forward
0.400,22.5291,forward
0.410,22.5257,forward
0.420,22.5224,forward
0.430,22.5191,forward
0.440,22.5157,forward
0.450,22.5124,forward
0.460,22.5091,forward
0.470,22.5057,forward
0.480,22.5024,forward
0.490,22.4991,forward
0.500,22.4957,forward
0.510,22.4924,forward
0.520,22.4891,forward
0.530,22.4857,forward
0.540,22.4824,forward
0.550,22.4790,forward
0.560,22.4757,forward
0.570,22.4724,forward
0.580,22.4690,forward
0.590,22.4657,forward
0.600,22.4623,forward
0.610,22.4590,forward
0.620,22.4557,forward
0.630,22.4523,forward
0.640,22.4489,forward
0.650,22.4456,forward
0.660,22.4422,forward
0.670,22.4388,forward
0.680,22.4354,forward
0.690,22.4320,forward
0.700,22.4285,forward
0.710,22.4250,forward
0.720,22.4214,forward
0.730,22.4178,forward
0.740,22.4141,forward
0.750,22.4103,forward
0.760,22.4064,forward
0.770,22.4022,forward
0.780,22.3979,forward
0.790,22.3932,forward
0.800,22.3881,forward
0.810,22.3826,forward
0.820,22.3763,forward
0.830,22.3692,forward
0.840,22.3610,forward
0.850,22.3513,forward
0.860,22.3398,forward
0.870,22.3258,forward
0.880,22.3086,forward
0.890,22.2874,forward
0.900,22.2609,forward
0.910,22.2275,forward
0.920,22.1852,forward
0.930,22.1313,forward
0.940,22.0625,forward
0.950,21.9743,forward
0.960,21.8610,forward
0.970,21.7150,forward
0.980,21.5269,forward
0.990,21.2840,forward
1.000,20.9702,forward
1.010,20.5644,forward
1.020,20.0395,forward
1.030,19.3601,forward
1.040,18.4804,forward
1.050,17.3412,forward
1.060,15.8657,forward
1.070,13.9541,forward
1.080,11.4774,forward
1.090,8.2681,forward
1.100,4.1094,forward
1.110,-1.2799,forward
1.120,-8.2643,forward
1.130,-17.3162,forward
1.140,-29.0479,forward
1.150,-44.2531,forward
