direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1184,23.175,84.16,21.813,0.990,22.034,1.610,2985
forward,1000,1.1084,22.944,84.06,21.377,0.980,21.813,1.626,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.7377,reverse
1.140,-16.9604,reverse
1.130,-7.8733,reverse
1.120,-0.8618,reverse
1.110,4.5485,reverse
1.100,8.7234,reverse
1.090,11.9451,reverse
1.080,14.4314,reverse
1.070,16.3504,reverse
1.060,17.8317,reverse
1.050,18.9753,reverse
1.040,19.8584,reverse
1.030,20.5404,reverse
1.020,21.0674,reverse
1.010,21.4747,reverse
1.000,21.7897,reverse
0.990,22.0336,reverse
0.980,22.2224,reverse
0.970,22.3689,reverse
0.960,22.4826,reverse
0.950,22.5712,reverse
0.940,22.6402,reverse
0.930,22.6943,reverse
0.920,22.7367,reverse
0.910,22.7703,reverse
0.900,22.7969,reverse
0.890,22.8182,reverse
0.880,22.8354,reverse
0.870,22.8494,reverse
0.860,22.8610,reverse
0.850,22.8707,reverse
0.840,22.8789,reverse
0.830,22.8861,reverse
0.820,22.8923,reverse
0.810,22.8979,reverse
0.800,22.9030,reverse
0.790,22.9077,reverse
0.780,22.9120,reverse
0.770,22.9162,reverse
0.760,22.9201,reverse
0.750,22.9239,reverse
0.740,22.9276,reverse
0.730,22.9312,reverse
0.720,22.9348,reverse
0.710,22.9383,reverse
0.700,22.9417,reverse
0.690,22.9452,reverse
0.680,22.9486,reverse
0.670,22.9520,reverse
0.660,22.9554,reverse
0.650,22.9587,reverse
0.640,22.9621,reverse
0.630,22.9655,reverse
0.620,22.9688,reverse
0.610,22.9721,reverse
0.600,22.9755,reverse
0.590,22.9788,reverse
0.580,22.9822,reverse
0.570,22.9855,reverse
0.560,22.9888,reverse
0.550,22.9922,reverse
0.540,22.9955,reverse
0.530,22.9988,reverse
0.520,23.0022,reverse
0.510,23.0055,reverse
0.500,23.0089,reverse
0.490,23.0122,reverse
0.480,23.0155,reverse
0.470,23.0189,reverse
0.460,23.0222,reverse
0.450,23.0255,reverse
0.440,23.0289,reverse
0.430,23.0322,reverse
0.420,23.0355,reverse
0.410,23.0389,reverse
0.400,23.0422,reverse
0.390,23.0455,reverse
0.380,23.0489,reverse
0.370,23.0522,reverse
