direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1188,23.305,84.16,21.944,0.990,22.166,1.615,3030
forward,1000,1.1088,23.072,84.06,21.505,0.980,21.944,1.631,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.4644,reverse
1.140,-16.7199,reverse
1.130,-7.6582,reverse
1.120,-0.6661,reverse
1.110,4.7291,reverse
1.100,8.8923,reverse
1.090,12.1050,reverse
1.080,14.5845,reverse
1.070,16.4981,reverse
1.060,17.9753,reverse
1.050,19.1157,reverse
1.040,19.9963,reverse
1.030,20.6765,reverse
1.020,21.2020,reverse
1.010,21.6082,reverse
1.000,21.9224,reverse
0.990,22.1655,reverse
0.980,22.3538,reverse
0.970,22.4999,reverse
0.960,22.6134,reverse
0.950,22.7017,reverse
0.940,22.7706,reverse
0.930,22.8245,reverse
0.920,22.8668,reverse
0.910,22.9002,reverse
0.900,22.9268,reverse
0.890,22.9480,reverse
0.880,22.9652,reverse
0.870,22.9792,reverse
0.860,22.9908,reverse
0.850,23.0004,reverse
0.840,23.0087,reverse
0.830,23.0158,reverse
0.820,23.0220,reverse
0.810,23.0276,reverse
0.800,23.0327,reverse
0.790,23.0374,reverse
0.780,23.0417,reverse
0.770,23.0459,reverse
0.760,23.0498,reverse
0.750,23.0536,reverse
0.740,23.0573,reverse
0.730,23.0609,reverse
0.720,23.0645,reverse
0.710,23.0680,reverse
0.700,23.0714,reverse
0.690,23.0749,reverse
0.680,23.0783,reverse
0.670,23.0817,reverse
0.660,23.0851,reverse
0.650,23.0884,reverse
0.640,23.0918,reverse
0.630,23.0951,reverse
0.620,23.0985,reverse
0.610,23.1018,reverse
0.600,23.1052,reverse
0.590,23.1085,reverse
0.580,23.1119,reverse
0.570,23.1152,reverse
0.560,23.1185,reverse
0.550,23.1219,reverse
0.540,23.1252,reverse
0.530,23.1285,reverse
0.520,23.1319,reverse
0.510,23.1352,reverse
0.500,23.1385,reverse
0.490,23.1419,reverse
0.480,23.1452,reverse
0.470,23.1485,reverse
0.460,23.1519,reverse
0.450,23.1552,reverse
0.440,23.1585,reverse
0.430,23.1619,reverse
0.420,23.1652,reverse
0.410,23.1685,reverse
0.400,23.1719,reverse
0.390,23.1752,reverse
0.380,23.1785,reverse
0.370,23.1819,reverse
0.360,23.1852,reverse
0.350,23.1885,reverse
0.340,23.1919,reverse
0.330,23.1952,reverse
0.320,23.1985,reverse
0.310,23.2019,reverse
0.300,23.2052,reverse
0.290,23.2085,reverse
0.280,23.2119,reverse
0.270,23.2152,reverse
0.260,23.2185,reverse
0.250,23.2219,reverse
0.240,23.2252,reverse
0.230,23.2285,reverse
0.220,23.2319,reverse
0.210,23.2352,reverse
0.200,23.2385,reverse
0.190,23.2419,reverse
0.180,23.2452,reverse
0.170,23.2485,reverse
0.160,23.2519,reverse
0.150,23.2552,reverse
0.140,23.2585,reverse
0.130,23.2619,reverse
0.120,23.2652,reverse
0.110,23.2685,reverse
0.100,23.2719,reverse
0.090,23.2752,reverse
0.080,23.2785,reverse
0.070,23.2819,reverse
0.060,23.2852,reverse
0.050,23.2885,reverse
0.040,23.2919,reverse
0.030,23.2952,reverse
0.020,23.2985,reverse
0.010,23.3019,reverse
-0.000,23.3052,reverse
-0.010,23.3085,reverse
-0.020,23.3119,reverse
-0.030,23.3152,reverse
-0.040,23.3185,reverse
-0.050,23.3219,reverse
-0.060,23.3252,reverse
-0.070,23.3285,reverse
-0.080,23.3319,reverse
-0.090,23.3352,reverse
-0.100,23.3385,reverse
-0.100,23.1055,forward
-0.090,23.1022,forward
-0.080,23.0988,forward
-0.070,23.0955,forward
-0.060,23.0922,forward
-0.050,23.0888,forward
-0.040,23.0855,forward
-0.030,23.0822,forward
-0.020,23.0788,forward
-0.010,23.0755,forward
-0.000,23.0722,forward
0.010,23.0688,forward
0.020,23.0655,forward
0.030,23.0622,forward
0.040,23.0588,forward
0.050,23.0555,forward
0.060,23.0522,forward
0.070,23.0488,forward
0.080,23.0455,forward
0.090,23.0422,forward
0.100,23.0388,forward
0.110,23.0355,forward
0.120,23.0322,forward
0.130,23.0288,forward
0.140,23.0255,forward
0.150,23.0222,forward
0.160,23.0188,forward
0.170,23.0155,forward
0.180,23.0122,forward
0.190,23.0088,forward
0.200,23.0055,forward
0.210,23.0022,forward
0.220,22.9988,forward
0.230,22.9955,forward
0.240,22.9922,forward
0.250,22.9888,forward
0.260,22.9855,forward
0.270,22.9822,forward
0.280,22.9788,forward
0.290,22.9755,forward
0.300,22.9722,forward
0.310,22.9688,forward
0.320,22.9655,forward
0.330,22.9622,forward
0.340,22.9588,forward
0.350,22.9555,forward
0.360,22.9522,forward
0.370,22.9488,forward
0.380,22.9455,forward
0.390,22.9422,forward
0.400,22.9388,forward
0.410,22.9355,forward
0.420,22.9322,forward
0.430,22.9288,forward
0.440,22.9255,forward
0.450,22.9222,forward
0.460,22.9188,forward
0.470,22.9155,forward
0.480,22.9122,forward
0.490,22.9088,forward
0.500,22.9055,forward
0.510,22.9022,forward
0.520,22.8988,forward
0.530,22.8955,forward
0.540,22.8922,forward
0.550,22.8888,forward
0.560,22.8855,forward
0.570,22.8821,forward
0.580,22.8788,forward
0.590,22.8755,forward
0.600,22.8721,forward
0.610,22.8688,forward
0.620,22.8654,forward
0.630,22.8621,forward
0.640,22.8587,forward
0.650,22.8553,forward
0.660,22.8520,forward
0.670,22.8486,forward
0.680,22.8452,forward
0.690,22.8417,forward
0.700,22.8383,forward
0.710,22.8348,forward
0.720,22.8312,forward
0.730,22.8276,forward
0.740,22.8239,forward
0.750,22.8201,forward
0.760,22.8162,forward
0.770,22.8120,forward
0.780,22.8077,forward
0.790,22.8030,forward
0.800,22.7980,forward
0.810,22.7924,forward
0.820,22.7862,forward
0.830,22.7791,forward
0.840,22.7709,forward
0.850,22.7613,forward
0.860,22.7498,forward
0.870,22.7360,forward
0.880,22.7189,forward
0.890,22.6979,forward
0.900,22.6715,forward
0.910,22.6384,forward
0.920,22.5964,forward
0.930,22.5430,forward
0.940,22.4748,forward
0.950,22.3874,forward
0.960,22.2750,forward
0.970,22.1304,forward
0.980,21.9439,forward
0.990,21.7031,forward
1.000,21.3921,forward
1.010,20.9899,forward
1.020,20.4696,forward
1.030,19.7962,forward
1.040,18.9244,forward
1.050,17.7954,forward
1.060,16.3329,forward
1.070,14.4383,forward
1.080,11.9837,forward
1.090,8.8030,forward
1.100,4.6814,forward
1.110,-0.6599,forward
1.120,-7.5820,forward
1.130,-16.5532,forward
1.140,-28.1803,forward
1.150,-43.2499,forward
