direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1182,23.098,84.15,21.735,0.990,21.955,1.607,3030
forward,1000,1.1082,22.867,84.06,21.300,0.980,21.735,1.624,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-28.9016,reverse
1.140,-17.1046,reverse
1.130,-8.0023,reverse
1.120,-0.9789,reverse
1.110,4.4404,reverse
1.100,8.6222,reverse
1.090,11.8493,reverse
1.080,14.3398,reverse
1.070,16.2620,reverse
1.060,17.7458,reverse
1.050,18.8913,reverse
1.040,19.7759,reverse
1.030,20.4591,reverse
1.020,20.9869,reverse
1.010,21.3949,reverse
1.000,21.7105,reverse
0.990,21.9547,reverse
0.980,22.1438,reverse
0.970,22.2906,reverse
0.960,22.4045,reverse
0.950,22.4932,reverse
0.940,22.5623,reverse
0.930,22.6165,reverse
0.920,22.6590,reverse
0.910,22.6926,reverse
0.900,22.7192,reverse
0.890,22.7406,reverse
0.880,22.7578,reverse
0.870,22.7718,reverse
0.860,22.7834,reverse
0.850,22.7931,reverse
0.840,22.8014,reverse
0.830,22.8085,reverse
0.820,22.8148,reverse
0.810,22.8204,reverse
0.800,22.8255,reverse
0.790,22.8301,reverse
0.780,22.8345,reverse
0.770,22.8386,reverse
0.760,22.8426,reverse
0.750,22.8464,reverse
0.740,22.8501,reverse
0.730,22.8537,reverse
0.720,22.8573,reverse
0.710,22.8608,reverse
0.700,22.8642,reverse
0.690,22.8677,reverse
0.680,22.8711,reverse
0.670,22.8745,reverse
0.660,22.8778,reverse
0.650,22.8812,reverse
0.640,22.8846,reverse
0.630,22.8879,reverse
0.620,22.8913,reverse
0.610,22.8946,reverse
0.600,22.8980,reverse
0.590,22.9013,reverse
0.580,22.9047,reverse
0.570,22.9080,reverse
0.560,22.9113,reverse
0.550,22.9147,reverse
0.540,22.9180,reverse
0.530,22.9213,reverse
0.520,22.9247,reverse
0.510,22.9280,reverse
0.500,22.9313,reverse
0.490,22.9347,reverse
0.480,22.9380,reverse
0.470,22.9413,reverse
0.460,22.9447,reverse
0.450,22.9480,reverse
0.440,22.9513,reverse
0.430,22.9547,reverse
0.420,22.9580,reverse
0.410,22.9613,reverse
0.400,22.9647,reverse
0.390,22.9680,reverse
0.380,22.9713,reverse
0.370,22.9747,reverse
0.360,22.9780,reverse
0.350,22.9813,reverse
0.340,22.9847,reverse
0.330,22.9880,reverse
0.320,22.9913,reverse
0.310,22.9947,reverse
0.300,22.9980,reverse
0.290,23.0013,reverse
0.280,23.0047,reverse
0.270,23.0080,reverse
0.260,23.0113,reverse
0.250,23.0147,reverse
0.240,23.0180,reverse
0.230,23.0213,reverse
0.220,23.0247,reverse
0.210,23.0280,reverse
0.200,23.0313,reverse
0.190,23.0347,reverse
0.180,23.0380,reverse
0.170,23.0413,reverse
0.160,23.0447,reverse
0.150,23.0480,reverse
0.140,23.0513,reverse
0.130,23.0547,reverse
0.120,23.0580,reverse
0.110,23.0613,reverse
0.100,23.0647,reverse
0.090,23.0680,reverse
0.080,23.0713,reverse
0.070,23.0747,reverse
0.060,23.0780,reverse
0.050,23.0813,reverse
0.040,23.0847,reverse
0.030,23.0880,reverse
0.020,23.0913,reverse
0.010,23.0947,reverse
-0.000,23.0980,reverse
-0.010,23.1013,reverse
-0.020,23.1047,reverse
-0.030,23.1080,reverse
-0.040,23.1113,reverse
-0.050,23.1147,reverse
-0.060,23.1180,reverse
-0.070,23.1213,reverse
-0.080,23.1247,reverse
-0.090,23.1280,reverse
-0.100,23.1313,reverse
-0.100,22.9004,forward
-0.090,22.8970,forward
-0.080,22.8937,forward
-0.070,22.8904,forward
-0.060,22.8870,forward
-0.050,22.8837,forward
-0.040,22.8804,forward
-0.030,22.8770,forward
-0.020,22.8737,forward
-0.010,22.8704,forward
-0.000,22.8670,forward
0.010,22.8637,forward
0.020,22.8604,forward
0.030,22.8570,forward
0.040,22.8537,forward
0.050,22.8504,forward
0.060,22.8470,forward
0.070,22.8437,forward
0.080,22.8404,forward
0.090,22.8370,forward
0.100,22.8337,forward
0.110,22.8304,forward
0.120,22.8270,forward
0.130,22.8237,forward
0.140,22.8204,forward
0.150,22.8170,forward
0.160,22.8137,forward
0.170,22.8104,forward
0.180,22.8070,forward
0.190,22.8037,forward
0.200,22.8004,forward
0.210,22.7970,forward
0.220,22.7937,forward
0.230,22.7904,forward
0.240,22.7870,forward
0.250,22.7837,forward
0.260,22.7804,forward
0.270,22.7770,forward
