direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1116,20.633,83.93,19.249,0.980,19.642,1.519,2985
forward,1000,1.1016,20.426,83.83,18.863,0.980,19.248,1.535,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-34.3638,reverse
1.140,-21.8820,reverse
1.130,-12.2514,reverse
1.120,-4.8205,reverse
1.110,0.9133,reverse
1.100,5.3377,reverse
1.090,8.7520,reverse
1.080,11.3869,reverse
1.070,13.4205,reverse
1.060,14.9902,reverse
1.050,16.2021,reverse
1.040,17.1378,reverse
1.030,17.8604,reverse
1.020,18.4187,reverse
1.010,18.8502,reverse
1.000,19.1839,reverse
0.990,19.4421,reverse
0.980,19.6421,reverse
0.970,19.7971,reverse
0.960,19.9175,reverse
0.950,20.0111,reverse
0.940,20.0841,reverse
0.930,20.1412,reverse
0.920,20.1860,reverse
0.910,20.2213,reverse
0.900,20.2493,reverse
0.890,20.2717,reverse
0.880,20.2897,reverse
0.870,20.3044,reverse
0.860,20.3165,reverse
0.850,20.3265,reverse
0.840,20.3351,reverse
0.830,20.3424,reverse
0.820,20.3489,reverse
0.810,20.3546,reverse
0.800,20.3598,reverse
0.790,20.3645,reverse
0.780,20.3689,reverse
0.770,20.3731,reverse
0.760,20.3771,reverse
0.750,20.3809,reverse
0.740,20.3847,reverse
0.730,20.3883,reverse
0.720,20.3919,reverse
0.710,20.3954,reverse
0.700,20.3988,reverse
0.690,20.4023,reverse
0.680,20.4057,reverse
0.670,20.4091,reverse
0.660,20.4125,reverse
0.650,20.4159,reverse
0.640,20.4192,reverse
0.630,20.4226,reverse
0.620,20.4259,reverse
0.610,20.4293,reverse
0.600,20.4326,reverse
0.590,20.4360,reverse
0.580,20.4393,reverse
0.570,20.4426,reverse
0.560,20.4460,reverse
0.550,20.4493,reverse
0.540,20.4526,reverse
0.530,20.4560,reverse
0.520,20.4593,reverse
0.510,20.4626,reverse
0.500,20.4660,reverse
0.490,20.4693,reverse
0.480,20.4726,reverse
0.470,20.4760,reverse
0.460,20.4793,reverse
0.450,20.4826,reverse
0.440,20.4860,reverse
0.430,20.4893,reverse
0.420,20.4926,reverse
0.410,20.4960,reverse
0.400,20.4993,reverse
0.390,20.5026,reverse
0.380,20.5060,reverse
0.370,20.5093,reverse
0.360,20.5126,reverse
0.350,20.5160,reverse
0.340,20.5193,reverse
0.330,20.5226,reverse
0.320,20.5260,reverse
0.310,20.5293,reverse
0.300,20.5326,reverse
0.290,20.5360,reverse
0.280,20.5393,reverse
0.270,20.5426,reverse
0.260,20.5460,reverse
0.250,20.5493,reverse
0.240,20.5526,reverse
0.230,20.5560,reverse
0.220,20.5593,reverse
0.210,20.5626,reverse
0.200,20.5660,reverse
0.190,20.5693,reverse
0.180,20.5726,reverse
0.170,20.5760,reverse
0.160,20.5793,reverse
0.150,20.5826,reverse
0.140,20.5860,reverse
0.130,20.5893,reverse
0.120,20.5926,reverse
0.110,20.5960,reverse
0.100,20.5993,reverse
0.090,20.6026,reverse
0.080,20.6060,reverse
0.070,20.6093,reverse
0.060,20.6126,reverse
0.050,20.6160,reverse
0.040,20.6193,reverse
0.030,20.6226,reverse
0.020,20.6260,reverse
0.010,20.6293,reverse
-0.000,20.6326,reverse
-0.010,20.6360,reverse
-0.020,20.6393,reverse
-0.030,20.6426,reverse
-0.040,20.6460,reverse
-0.050,20.6493,reverse
-0.060,20.6526,reverse
-0.070,20.6560,reverse
-0.080,20.6593,reverse
-0.090,20.6626,reverse
-0.100,20.6660,reverse
-0.100,20.4597,forward
-0.090,20.4563,forward
-0.080,20.4530,forward
-0.070,20.4497,forward
-0.060,20.4463,forward
-0.050,20.4430,forward
-0.040,20.4397,forward
-0.030,20.4363,forward
-0.020,20.4330,forward
-0.010,20.4297,forward
-0.000,20.4263,forward
0.010,20.4230,forward
0.020,20.4197,forward
0.030,20.4163,forward
0.040,20.4130,forward
0.050,20.4097,forward
0.060,20.4063,forward
0.070,20.4030,forward
0.080,20.3997,forward
0.090,20.3963,forward
0.100,20.3930,forward
