direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1139,21.509,84.03,20.133,0.990,20.336,1.551,2985
forward,1000,1.1039,21.294,83.94,19.730,0.980,20.133,1.567,2985

voltage (V),current_density (mA/cm^2),direction
1.150,-32.3638,reverse
1.140,-20.1388,reverse
1.130,-10.7063,reverse
1.120,-3.4283,reverse
1.110,2.1876,reverse
1.100,6.5210,reverse
1.090,9.8651,reverse
1.080,12.4459,reverse
1.070,14.4377,reverse
1.060,15.9752,reverse
1.050,17.1621,reverse
1.040,18.0787,reverse
1.030,18.7865,reverse
1.020,19.3334,reverse
1.010,19.7561,reverse
1.000,20.0830,reverse
0.990,20.3359,reverse
0.980,20.5318,reverse
0.970,20.6837,reverse
0.960,20.8017,reverse
0.950,20.8935,reverse
0.940,20.9650,reverse
0.930,21.0210,reverse
0.920,21.0650,reverse
0.910,21.0996,reverse
0.900,21.1271,reverse
0.890,21.1491,reverse
0.880,21.1668,reverse
0.870,21.1813,reverse
0.860,21.1932,reverse
0.850,21.2031,reverse
0.840,21.2115,reverse
0.830,21.2188,reverse
0.820,21.2252,reverse
0.810,21.2309,reverse
0.800,21.2360,reverse
0.790,21.2407,reverse
0.780,21.2451,reverse
0.770,21.2493,reverse
0.760,21.2533,reverse
0.750,21.2571,reverse
0.740,21.2608,reverse
0.730,21.2644,reverse
0.720,21.2680,reverse
0.710,21.2715,reverse
0.700,21.2750,reverse
0.690,21.2784,reverse
0.680,21.2818,reverse
0.670,21.2852,reverse
0.660,21.2886,reverse
0.650,21.2920,reverse
0.640,21.2953,reverse
0.630,21.2987,reverse
0.620,21.3020,reverse
0.610,21.3054,reverse
0.600,21.3087,reverse
0.590,21.3121,reverse
0.580,21.3154,reverse
0.570,21.3187,reverse
0.560,21.3221,reverse
0.550,21.3254,reverse
0.540,21.3288,reverse
0.530,21.3321,reverse
0.520,21.3354,reverse
0.510,21.3388,reverse
0.500,21.3421,reverse
0.490,21.3454,reverse
0.480,21.3488,reverse
0.470,21.3521,reverse
0.460,21.3554,reverse
0.450,21.3588,reverse
0.440,21.3621,reverse
0.430,21.3654,reverse
0.420,21.3688,reverse
0.410,21.3721,reverse
0.400,21.3754,reverse
0.390,21.3788,reverse
0.380,21.3821,reverse
0.370,21.3854,reverse
0.360,21.3888,reverse
0.350,21.3921,reverse
0.340,21.3954,reverse
0.330,21.3988,reverse
0.320,21.4021,reverse
0.310,21.4054,reverse
0.300,21.4088,reverse
0.290,21.4121,reverse
0.280,21.4154,reverse
0.270,21.4188,reverse
0.260,21.4221,reverse
0.250,21.4254,reverse
0.240,21.4288,reverse
0.230,21.4321,reverse
0.220,21.4354,reverse
0.210,21.4388,reverse
0.200,21.4421,reverse
0.190,21.4454,reverse
0.180,21.4488,reverse
0.170,21.4521,reverse
0.160,21.4554,reverse
0.150,21.4588,reverse
0.140,21.4621,reverse
0.130,21.4654,reverse
0.120,21.4688,reverse
0.110,21.4721,reverse
0.100,21.4754,reverse
0.090,21.4788,reverse
0.080,21.4821,reverse
0.070,21.4854,reverse
0.060,21.4888,reverse
0.050,21.4921,reverse
0.040,21.4954,reverse
0.030,21.4988,reverse
0.020,21.5021,reverse
0.010,21.5054,reverse
-0.000,21.5088,reverse
-0.010,21.5121,reverse
-0.020,21.5154,reverse
-0.030,21.5188,reverse
-0.040,21.5221,reverse
-0.050,21.5254,reverse
-0.060,21.5288,reverse
-0.070,21.5321,reverse
-0.080,21.5354,reverse
-0.090,21.5388,reverse
-0.100,21.5421,reverse
-0.100,21.3270,forward
-0.090,21.3237,forward
-0.080,21.3203,forward
-0.070,21.3170,forward
-0.060,21.3137,forward
-0.050,21.3103,forward
-0.040,21.3070,forward
-0.030,21.3037,forward
-0.020,21.3003,forward
-0.010,21.2970,forward
-0.000,21.2937,forward
0.010,21.2903,forward
0.020,21.2870,forward
0.030,21.2837,forward
0.040,21.2803,forward
0.050,21.2770,forward
0.060,21.2737,forward
0.070,21.2703,forward
0.080,21.2670,forward
0.090,21.2637,forward
0.100,21.2603,forward
0.110,21.2570,forward
0.120,21.2537,forward
0.130,21.2503,forward
0.140,21.2470,forward
0.150,21.2437,forward
0.160,21.2403,forward
0.170,21.2370,forward
0.180,21.2337,forward
0.190,21.2303,forward
0.200,21.2270,forward
0.210,21.2237,forward
0.220,21.2203,forward
0.230,21.2170,forward
0.240,21.2137,forward
0.250,21.2103,forward
0.260,21.2070,forward
0.270,21.2037,forward
0.280,21.2003,forward
0.290,21.1970,forward
0.300,21.1937,forward
0.310,21.1903,forward
0.320,21.1870,forward
0.330,21.1837,forward
0.340,21.1803,forward
0.350,21.1770,forward
0.360,21.1737,forward
0.370,21.1703,forward
0.380,21.1670,forward
0.390,21.1637,forward
0.400,21.1603,forward
0.410,21.1570,forward
0.420,21.1537,forward
0.430,21.1503,forward
0.440,21.1470,forward
0.450,21.1437,forward
0.460,21.1403,forward
0.470,21.1370,forward
0.480,21.1337,forward
0.490,21.1303,forward
0.500,21.1270,forward
0.510,21.1237,forward
0.520,21.1203,forward
0.530,21.1170,forward
0.540,21.1137,forward
0.550,21.1103,forward
0.560,21.1070,forward
0.570,21.1037,forward
0.580,21.1003,forward
0.590,21.0970,forward
0.600,21.0936,forward
0.610,21.0903,forward
0.620,21.0869,forward
0.630,21.0836,forward
0.640,21.0802,forward
0.650,21.0768,forward
0.660,21.0735,forward
0.670,21.0701,forward
0.680,21.0667,forward
0.690,21.0632,forward
0.700,21.0598,forward
0.710,21.0562,forward
0.720,21.0527,forward
0.730,21.0491,forward
0.740,21.0454,forward
0.750,21.0415,forward
0.760,21.0376,forward
0.770,21.0334,forward
0.780,21.0290,forward
0.790,21.0243,forward
0.800,21.0192,forward
0.810,21.0135,forward
0.820,21.0072,forward
0.830,21.0000,forward
0.840,20.9916,forward
0.850,20.9817,forward
0.860,20.9699,forward
0.870,20.9556,forward
0.880,20.9380,forward
0.890,20.9162,forward
0.900,20.8889,forward
0.910,20.8546,forward
0.920,20.8110,forward
0.930,20.7556,forward
0.940,20.6847,forward
0.950,20.5938,forward
0.960,20.4770,forward
0.970,20.3266,forward
0.980,20.1326,forward
0.990,19.8821,forward
1.000,19.5585,forward
1.010,19.1400,forward
1.020,18.5986,forward
1.030,17.8977,forward
1.040,16.9904,forward
1.050,15.8152,forward
1.060,14.2931,forward
1.070,12.3211,forward
1.080,9.7661,forward
1.090,6.4555,forward
1.100,2.1653,forward
1.110,-3.3944,forward
1.120,-10.5997,forward
1.130,-19.9379,forward
