direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1127,21.069,83.98,19.689,0.990,19.888,1.535,3030
forward,1000,1.1027,20.859,83.89,19.295,0.980,19.689,1.551,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-33.3582,reverse
1.140,-21.0064,reverse
1.130,-11.4761,reverse
1.120,-4.1226,reverse
1.110,1.5515,reverse
1.100,5.9299,reverse
1.090,9.3086,reverse
1.080,11.9161,reverse
1.070,13.9286,reverse
1.060,15.4820,reverse
1.050,16.6812,reverse
1.040,17.6072,reverse
1.030,18.3224,reverse
1.020,18.8749,reverse
1.010,19.3019,reverse
1.000,19.6322,reverse
0.990,19.8877,reverse
0.980,20.0856,reverse
0.970,20.2391,reverse
0.960,20.3582,reverse
0.950,20.4509,reverse
0.940,20.5232,reverse
0.930,20.5797,reverse
0.920,20.6241,reverse
0.910,20.6591,reverse
0.900,20.6868,reverse
0.890,20.7090,reverse
0.880,20.7269,reverse
0.870,20.7414,reverse
0.860,20.7534,reverse
0.850,20.7634,reverse
0.840,20.7719,reverse
0.830,20.7792,reverse
0.820,20.7856,reverse
0.810,20.7913,reverse
0.800,20.7965,reverse
0.790,20.8012,reverse
0.780,20.8056,reverse
0.770,20.8098,reverse
0.760,20.8138,reverse
0.750,20.8176,reverse
0.740,20.8213,reverse
0.730,20.8250,reverse
0.720,20.8285,reverse
0.710,20.8320,reverse
0.700,20.8355,reverse
0.690,20.8389,reverse
0.680,20.8424,reverse
0.670,20.8458,reverse
0.660,20.8491,reverse
0.650,20.8525,reverse
0.640,20.8559,reverse
0.630,20.8592,reverse
0.620,20.8626,reverse
0.610,20.8659,reverse
0.600,20.8693,reverse
0.590,20.8726,reverse
0.580,20.8759,reverse
0.570,20.8793,reverse
0.560,20.8826,reverse
0.550,20.8860,reverse
0.540,20.8893,reverse
0.530,20.8926,reverse
0.520,20.8960,reverse
0.510,20.8993,reverse
0.500,20.9026,reverse
0.490,20.9060,reverse
0.480,20.9093,reverse
0.470,20.9126,reverse
0.460,20.9160,reverse
0.450,20.9193,reverse
0.440,20.9226,reverse
0.430,20.9260,reverse
0.420,20.9293,reverse
0.410,20.9326,reverse
0.400,20.9360,reverse
0.390,20.9393,reverse
0.380,20.9426,reverse
0.370,20.9460,reverse
0.360,20.9493,reverse
0.350,20.9526,reverse
0.340,20.9560,reverse
0.330,20.9593,reverse
0.320,20.9626,reverse
0.310,20.9660,reverse
0.300,20.9693,reverse
0.290,20.9726,reverse
0.280,20.9760,reverse
0.270,20.9793,reverse
0.260,20.9826,reverse
0.250,20.9860,reverse
0.240,20.9893,reverse
0.230,20.9926,reverse
0.220,20.9960,reverse
0.210,20.9993,reverse
0.200,21.0026,reverse
0.190,21.0060,reverse
0.180,21.0093,reverse
0.170,21.0126,reverse
0.160,21.0160,reverse
0.150,21.0193,reverse
0.140,21.0226,reverse
0.130,21.0260,reverse
0.120,21.0293,reverse
0.110,21.0326,reverse
0.100,21.0360,reverse
0.090,21.0393,reverse
0.080,21.0426,reverse
0.070,21.0460,reverse
0.060,21.0493,reverse
0.050,21.0526,reverse
0.040,21.0560,reverse
0.030,21.0593,reverse
0.020,21.0626,reverse
0.010,21.0660,reverse
-0.000,21.0693,reverse
-0.010,21.0726,reverse
-0.020,21.0760,reverse
-0.030,21.0793,reverse
-0.040,21.0826,reverse
-0.050,21.0860,reverse
-0.060,21.0893,reverse
-0.070,21.0926,reverse
-0.080,21.0960,reverse
-0.090,21.0993,reverse
-0.100,21.1026,reverse
-0.100,20.8919,forward
-0.090,20.8886,forward
-0.080,20.8853,forward
-0.070,20.8819,forward
-0.060,20.8786,forward
-0.050,20.8753,forward
-0.040,20.8719,forward
-0.030,20.8686,forward
-0.020,20.8653,forward
-0.010,20.8619,forward
-0.000,20.8586,forward
0.010,20.8553,forward
0.020,20.8519,forward
0.030,20.8486,forward
0.040,20.8453,forward
0.050,20.8419,forward
0.060,20.8386,forward
0.070,20.8353,forward
0.080,20.8319,forward
0.090,20.8286,forward
0.100,20.8253,forward
0.110,20.8219,forward
0.120,20.8186,forward
0.130,20.8153,forward
0.140,20.8119,forward
0.150,20.8086,forward
0.160,20.8053,forward
0.170,20.8019,forward
0.180,20.7986,forward
0.190,20.7953,forward
0.200,20.7919,forward
0.210,20.7886,forward
0.220,20.7853,forward
