direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1161,22.334,84.11,20.966,0.990,21.177,1.581,2985
forward,1000,1.1061,22.111,84.01,20.546,0.980,20.966,1.597,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-30.5401,reverse
1.140,-18.5431,reverse
1.130,-9.2866,reverse
1.120,-2.1443,reverse
1.110,3.3669,reverse
1.100,7.6195,reverse
1.090,10.9013,reverse
1.080,13.4339,reverse
1.070,15.3887,reverse
1.060,16.8975,reverse
1.050,18.0624,reverse
1.040,18.9619,reverse
1.030,19.6566,reverse
1.020,20.1933,reverse
1.010,20.6082,reverse
1.000,20.9290,reverse
0.990,21.1773,reverse
0.980,21.3697,reverse
0.970,21.5188,reverse
0.960,21.6346,reverse
0.950,21.7247,reverse
0.940,21.7950,reverse
0.930,21.8500,reverse
0.920,21.8932,reverse
0.910,21.9273,reverse
0.900,21.9544,reverse
0.890,21.9760,reverse
0.880,21.9934,reverse
0.870,22.0077,reverse
0.860,22.0194,reverse
0.850,22.0292,reverse
0.840,22.0376,reverse
0.830,22.0448,reverse
0.820,22.0511,reverse
0.810,22.0567,reverse
0.800,22.0618,reverse
0.790,22.0665,reverse
0.780,22.0709,reverse
0.770,22.0750,reverse
0.760,22.0790,reverse
0.750,22.0828,reverse
0.740,22.0865,reverse
0.730,22.0901,reverse
0.720,22.0937,reverse
0.710,22.0972,reverse
0.700,22.1007,reverse
0.690,22.1041,reverse
0.680,22.1075,reverse
0.670,22.1109,reverse
0.660,22.1143,reverse
0.650,22.1177,reverse
0.640,22.1210,reverse
0.630,22.1244,reverse
0.620,22.1277,reverse
0.610,22.1311,reverse
0.600,22.1344,reverse
0.590,22.1378,reverse
0.580,22.1411,reverse
0.570,22.1444,reverse
0.560,22.1478,reverse
0.550,22.1511,reverse
0.540,22.1544,reverse
0.530,22.1578,reverse
0.520,22.1611,reverse
0.510,22.1645,reverse
0.500,22.1678,reverse
0.490,22.1711,reverse
0.480,22.1745,reverse
0.470,22.1778,reverse
0.460,22.1811,reverse
0.450,22.1845,reverse
0.440,22.1878,reverse
0.430,22.1911,reverse
0.420,22.1945,reverse
0.410,22.1978,reverse
0.400,22.2011,reverse
0.390,22.2045,reverse
0.380,22.2078,reverse
0.370,22.2111,reverse
0.360,22.2145,reverse
0.350,22.2178,reverse
0.340,22.2211,reverse
0.330,22.2245,reverse
0.320,22.2278,reverse
0.310,22.2311,reverse
0.300,22.2345,reverse
0.290,22.2378,reverse
0.280,22.2411,reverse
0.270,22.2445,reverse
0.260,22.2478,reverse
0.250,22.2511,reverse
0.240,22.2545,reverse
0.230,22.2578,reverse
0.220,22.2611,reverse
0.210,22.2645,reverse
0.200,22.2678,reverse
0.190,22.2711,reverse
0.180,22.2745,reverse
0.170,22.2778,reverse
0.160,22.2811,reverse
0.150,22.2845,reverse
0.140,22.2878,reverse
0.130,22.2911,reverse
0.120,22.2945,reverse
0.110,22.2978,reverse
0.100,22.3011,reverse
0.090,22.3045,reverse
0.080,22.3078,reverse
0.070,22.3111,reverse
0.060,22.3145,reverse
0.050,22.3178,reverse
0.040,22.3211,reverse
0.030,22.3245,reverse
0.020,22.3278,reverse
0.010,22.3311,reverse
-0.000,22.3345,reverse
-0.010,22.3378,reverse
-0.020,22.3411,reverse
-0.030,22.3445,reverse
-0.040,22.3478,reverse
-0.050,22.3511,reverse
-0.060,22.3545,reverse
-0.070,22.3578,reverse
-0.080,22.3611,reverse
-0.090,22.3645,reverse
-0.100,22.3678,reverse
-0.100,22.1444,forward
-0.090,22.1411,forward
-0.080,22.1378,forward
-0.070,22.1344,forward
-0.060,22.1311,forward
-0.050,22.1278,forward
-0.040,22.1244,forward
-0.030,22.1211,forward
-0.020,22.1178,forward
-0.010,22.1144,forward
-0.000,22.1111,forward
0.010,22.1078,forward
0.020,22.1044,forward
0.030,22.1011,forward
0.040,22.0978,forward
0.050,22.0944,forward
0.060,22.0911,forward
0.070,22.0878,forward
0.080,22.0844,forward
0.090,22.0811,forward
0.100,22.0778,forward
0.110,22.0744,forward
0.120,22.0711,forward
0.130,22.0678,forward
0.140,22.0644,forward
0.150,22.0611,forward
0.160,22.0578,forward
0.170,22.0544,forward
0.180,22.0511,forward
0.190,22.0478,forward
0.200,22.0444,forward
0.210,22.0411,forward
0.220,22.0378,forward
0.230,22.0344,forward
0.240,22.0311,forward
0.250,22.0278,forward
0.260,22.0244,forward
0.270,22.0211,forward
0.280,22.0178,forward
0.290,22.0144,forward
0.300,22.0111,forward
0.310,22.0078,forward
0.320,22.0044,forward
0.330,22.0011,forward
0.340,21.9978,forward
0.350,21.9944,forward
0.360,21.9911,forward
0.370,21.9878,forward
0.380,21.9844,forward
0.390,21.9811,forward
0.400,21.9778,forward
0.410,21.9744,forward
0.420,21.9711,forward
0.430,21.9678,forward
0.440,21.9644,forward
0.450,21.9611,forward
0.460,21.9578,forward
0.470,21.9544,forward
0.480,21.9511,forward
0.490,21.9478,forward
0.500,21.9444,forward
0.510,21.9411,forward
0.520,21.9378,forward
0.530,21.9344,forward
0.540,21.9311,forward
0.550,21.9278,forward
0.560,21.9244,forward
0.570,21.9211,forward
0.580,21.9178,forward
0.590,21.9144,forward
0.600,21.9111,forward
0.610,21.9077,forward
0.620,21.9044,forward
0.630,21.9010,forward
0.640,21.8977,forward
0.650,21.8943,forward
0.660,21.8909,forward
0.670,21.8875,forward
0.680,21.8841,forward
0.690,21.8807,forward
0.700,21.8772,forward
0.710,21.8737,forward
0.720,21.8701,forward
0.730,21.8665,forward
0.740,21.8628,forward
0.750,21.8590,forward
0.760,21.8551,forward
0.770,21.8509,forward
0.780,21.8465,forward
0.790,21.8419,forward
0.800,21.8368,forward
0.810,21.8312,forward
0.820,21.8249,forward
0.830,21.8177,forward
0.840,21.8094,forward
0.850,21.7997,forward
0.860,21.7880,forward
0.870,21.7739,forward
0.880,21.7566,forward
0.890,21.7351,forward
0.900,21.7083,forward
0.910,21.6745,forward
0.920,21.6318,forward
0.930,21.5773,forward
0.940,21.5077,forward
0.950,21.4184,forward
0.960,21.3037,forward
0.970,21.1560,forward
0.980,20.9656,forward
0.990,20.7198,forward
1.000,20.4021,forward
1.010,19.9913,forward
1.020,19.4599,forward
1.030,18.7721,forward
1.040,17.8816,forward
1.050,16.7284,forward
1.060,15.2346,forward
1.070,13.2993,forward
1.080,10.7920,forward
1.090,7.5430,forward
1.100,3.3328,forward
1.110,-2.1232,forward
1.120,-9.1941,forward
1.130,-18.3582,forward
1.140,-30.2352,forward
1.150,-45.6287,forward
